MAT00011823 NdNiSn 62 12 HSL_SM mp-20490
MAT00011827 ScGaPd 62 12 TI mp-1095544
MAT00011831 ScSiIr 62 12 TI mp-1095563
MAT00011835 TmAlPt 62 12 TI mp-1095579
MAT00011839 TlAgS 62 12 Triv_Ins mp-1095594
MAT00011843 TbGaPt 62 12 TI mp-22251
MAT00011846 ErAsS 62 12 TCI mp-1095614
MAT00011851 SnPd2 62 12 TCI mp-1851
MAT00011854 LuAsSe 62 12 TCI mp-1095656
MAT00011858 BaH2 62 12 Triv_Ins mp-23715
MAT00011861 YNiSn 62 12 HSL_SM mp-22617
MAT00011876 SiNi2 62 12 TCI mp-1118
MAT00011888 Pr2Ga 62 12 HSL_SM mp-623027
MAT00011948 ScPPt 62 12 TI mp-12480
MAT00011972 Yb2In 62 12 HSL_SM mp-581760
MAT00010726 PbIBr 62 12 Triv_Ins mp-571465
MAT00010734 Te2Ir 62 12 HSL_SM mp-569322
MAT00010915 Cs2Te 62 12 Triv_Ins mp-573763
MAT00010975 YbGeIr 62 12 HSL_SM mp-568672
MAT00010979 TmAlRh 62 12 HSL_SM mp-568685
MAT00011147 SnCl2 62 12 Triv_Ins mp-569152
MAT00011182 Co2P 62 12 HSL_SM mp-22204
MAT00011246 TiSiNi 62 12 TI mp-510409
MAT00011250 CuAsS 62 12 Triv_Ins mp-5305
MAT00011269 CoReB 62 12 HSL_SM mp-21464
MAT00011297 CaAgSb 62 12 Triv_Ins mp-11214
MAT00011373 LiMgN 62 12 Triv_Ins mp-30156
MAT00011385 YbGaPt 62 12 HSL_SM mp-864912
MAT00011401 Cs2Se 62 12 Triv_Ins mp-1011696
MAT00011404 Sc2Pt 62 12 TCI mp-11550
MAT00011411 BaCaGe 62 12 Triv_Ins mp-16252
MAT00011431 PbF2 62 12 Triv_Ins mp-2511
MAT00011439 AlPt2 62 12 HSL_SM mp-16526
MAT00011444 CaF2 62 12 Triv_Ins mp-10464
MAT00011460 Sr2Ge 62 12 Triv_Ins mp-2576
MAT00011472 Ca2Cu 62 12 HSL_SM mp-12614
MAT00011477 TbGaPd 62 12 TI mp-12704
MAT00011485 LuGeIr 62 12 Triv_Ins mp-10999
MAT00011497 YbMgPd 62 12 TI mp-11098
MAT00011501 ZrP2 62 12 TI mp-1523
MAT00011517 BaCaSn 62 12 Triv_Ins mp-11265
MAT00011525 SrMgGe 62 12 Triv_Ins mp-15643
MAT00011529 ErAsPd 62 12 TI mp-13271
MAT00011537 TbZnRh 62 12 TI mp-13378
MAT00011551 TmGeRu 62 12 HSL_SM mp-20888
